Ontology1,Ontology2,Entity1,Entity2,Parent1,Parent2,Path1,Path2,Match,Type
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,PinotBlanc,Reference,Thing,Thing/Reference/MotionPicture,Thing/PinotBlanc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,DessertWine,Reference,Wine,Thing/Reference/MotionPicture,Thing/PotableLiquid/Wine/DessertWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,IceWine,Reference,Thing,Thing/Reference/MotionPicture,Thing/IceWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,Region,Reference,Thing,Thing/Reference/MotionPicture,Thing/Region,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,Medoc,Reference,Thing,Thing/Reference/MotionPicture,Thing/Medoc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,WhiteTableWine,Reference,Thing,Thing/Reference/MotionPicture,Thing/WhiteTableWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,LateHarvest,Reference,Wine,Thing/Reference/MotionPicture,Thing/PotableLiquid/Wine/LateHarvest,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,RedBordeaux,Reference,Thing,Thing/Reference/MotionPicture,Thing/RedBordeaux,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,SemillonOrSauvignonBlanc,Reference,Thing,Thing/Reference/MotionPicture,Thing/SemillonOrSauvignonBlanc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,AmericanWine,Reference,Thing,Thing/Reference/MotionPicture,Thing/AmericanWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,Port,Reference,RedWine,Thing/Reference/MotionPicture,Thing/RedWine/Port,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,StEmilion,Reference,Thing,Thing/Reference/MotionPicture,Thing/StEmilion,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,Anjou,Reference,Thing,Thing/Reference/MotionPicture,Thing/Anjou,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,Vintage,Reference,Thing,Thing/Reference/MotionPicture,Thing/Vintage,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,Meursault,Reference,Thing,Thing/Reference/MotionPicture,Thing/Meursault,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,Chianti,Reference,ItalianWine,Thing/Reference/MotionPicture,Thing/ItalianWine/Chianti,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,WineBody,Reference,WineTaste,Thing/Reference/MotionPicture,Thing/WineDescriptor/WineTaste/WineBody,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,DryRiesling,Reference,Thing,Thing/Reference/MotionPicture,Thing/DryRiesling,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,PinotNoir,Reference,Thing,Thing/Reference/MotionPicture,Thing/PinotNoir,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,Gamay,Reference,Thing,Thing/Reference/MotionPicture,Thing/Gamay,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,Bordeaux,Reference,Thing,Thing/Reference/MotionPicture,Thing/Bordeaux,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,ItalianWine,Reference,Thing,Thing/Reference/MotionPicture,Thing/ItalianWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,TexasWine,Reference,Thing,Thing/Reference/MotionPicture,Thing/TexasWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,WineFlavor,Reference,WineTaste,Thing/Reference/MotionPicture,Thing/WineDescriptor/WineTaste/WineFlavor,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,SweetRiesling,Reference,DessertWine,Thing/Reference/MotionPicture,Thing/PotableLiquid/Wine/DessertWine/SweetRiesling,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,EarlyHarvest,Reference,Wine,Thing/Reference/MotionPicture,Thing/PotableLiquid/Wine/EarlyHarvest,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,Chardonnay,Reference,Thing,Thing/Reference/MotionPicture,Thing/Chardonnay,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,Semillon,Reference,Thing,Thing/Reference/MotionPicture,Thing/Semillon,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,CabernetFranc,Reference,Thing,Thing/Reference/MotionPicture,Thing/CabernetFranc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,WineColor,Reference,WineDescriptor,Thing/Reference/MotionPicture,Thing/WineDescriptor/WineColor,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,Margaux,Reference,Thing,Thing/Reference/MotionPicture,Thing/Margaux,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,RoseWine,Reference,Thing,Thing/Reference/MotionPicture,Thing/RoseWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,MotionPicture,WineSugar,Reference,WineTaste,Thing/Reference/MotionPicture,Thing/WineDescriptor/WineTaste/WineSugar,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,TableWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/TableWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Sancerre,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Sancerre,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,RedTableWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/RedTableWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,GermanWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/GermanWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,WhiteBordeaux,Part,Thing,Thing/Reference/Part/InProceedings,Thing/WhiteBordeaux,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Pauillac,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Pauillac,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,CotesDOr,Part,Thing,Thing/Reference/Part/InProceedings,Thing/CotesDOr,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,SauvignonBlanc,Part,Thing,Thing/Reference/Part/InProceedings,Thing/SauvignonBlanc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Beaujolais,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Beaujolais,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,WhiteLoire,Part,Thing,Thing/Reference/Part/InProceedings,Thing/WhiteLoire,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,WhiteBurgundy,Part,Thing,Thing/Reference/Part/InProceedings,Thing/WhiteBurgundy,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,PetiteSyrah,Part,Thing,Thing/Reference/Part/InProceedings,Thing/PetiteSyrah,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,WhiteWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/WhiteWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Zinfandel,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Zinfandel,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,CheninBlanc,Part,Thing,Thing/Reference/Part/InProceedings,Thing/CheninBlanc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,WhiteNonSweetWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/WhiteNonSweetWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Merlot,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Merlot,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Riesling,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Riesling,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,DryRedWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/DryRedWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Muscadet,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Muscadet,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,DryWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/DryWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Wine,Part,PotableLiquid,Thing/Reference/Part/InProceedings,Thing/PotableLiquid/Wine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,WineTaste,Part,WineDescriptor,Thing/Reference/Part/InProceedings,Thing/WineDescriptor/WineTaste,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,RedWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/RedWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,FrenchWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/FrenchWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Tours,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Tours,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,AlsatianWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/AlsatianWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Winery,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Winery,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Burgundy,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Burgundy,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Meritage,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Meritage,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,CaliforniaWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/CaliforniaWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,WineGrape,Part,Grape,Thing/Reference/Part/InProceedings,Thing/Grape/WineGrape,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Sauternes,Part,LateHarvest,Thing/Reference/Part/InProceedings,Thing/PotableLiquid/Wine/LateHarvest/Sauternes,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,DryWhiteWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/DryWhiteWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,SweetWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/SweetWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,RedBurgundy,Part,Thing,Thing/Reference/Part/InProceedings,Thing/RedBurgundy,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,CabernetSauvignon,Part,Thing,Thing/Reference/Part/InProceedings,Thing/CabernetSauvignon,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Loire,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Loire,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,VintageYear,Part,Thing,Thing/Reference/Part/InProceedings,Thing/VintageYear,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,FullBodiedWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/FullBodiedWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,WineDescriptor,Part,Thing,Thing/Reference/Part/InProceedings,Thing/WineDescriptor,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,PinotBlanc,Part,Thing,Thing/Reference/Part/InProceedings,Thing/PinotBlanc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,DessertWine,Part,Wine,Thing/Reference/Part/InProceedings,Thing/PotableLiquid/Wine/DessertWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,IceWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/IceWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Region,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Region,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Medoc,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Medoc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,WhiteTableWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/WhiteTableWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,LateHarvest,Part,Wine,Thing/Reference/Part/InProceedings,Thing/PotableLiquid/Wine/LateHarvest,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,RedBordeaux,Part,Thing,Thing/Reference/Part/InProceedings,Thing/RedBordeaux,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,SemillonOrSauvignonBlanc,Part,Thing,Thing/Reference/Part/InProceedings,Thing/SemillonOrSauvignonBlanc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,AmericanWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/AmericanWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Port,Part,RedWine,Thing/Reference/Part/InProceedings,Thing/RedWine/Port,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,StEmilion,Part,Thing,Thing/Reference/Part/InProceedings,Thing/StEmilion,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Anjou,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Anjou,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Vintage,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Vintage,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Meursault,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Meursault,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Chianti,Part,ItalianWine,Thing/Reference/Part/InProceedings,Thing/ItalianWine/Chianti,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,WineBody,Part,WineTaste,Thing/Reference/Part/InProceedings,Thing/WineDescriptor/WineTaste/WineBody,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,DryRiesling,Part,Thing,Thing/Reference/Part/InProceedings,Thing/DryRiesling,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,PinotNoir,Part,Thing,Thing/Reference/Part/InProceedings,Thing/PinotNoir,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Gamay,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Gamay,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Bordeaux,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Bordeaux,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,ItalianWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/ItalianWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,TexasWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/TexasWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,WineFlavor,Part,WineTaste,Thing/Reference/Part/InProceedings,Thing/WineDescriptor/WineTaste/WineFlavor,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,SweetRiesling,Part,DessertWine,Thing/Reference/Part/InProceedings,Thing/PotableLiquid/Wine/DessertWine/SweetRiesling,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,EarlyHarvest,Part,Wine,Thing/Reference/Part/InProceedings,Thing/PotableLiquid/Wine/EarlyHarvest,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Chardonnay,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Chardonnay,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Semillon,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Semillon,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,CabernetFranc,Part,Thing,Thing/Reference/Part/InProceedings,Thing/CabernetFranc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,WineColor,Part,WineDescriptor,Thing/Reference/Part/InProceedings,Thing/WineDescriptor/WineColor,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,Margaux,Part,Thing,Thing/Reference/Part/InProceedings,Thing/Margaux,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,RoseWine,Part,Thing,Thing/Reference/Part/InProceedings,Thing/RoseWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,InProceedings,WineSugar,Part,WineTaste,Thing/Reference/Part/InProceedings,Thing/WineDescriptor/WineTaste/WineSugar,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,TableWine,Reference,Thing,Thing/Reference/Report,Thing/TableWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Sancerre,Reference,Thing,Thing/Reference/Report,Thing/Sancerre,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,RedTableWine,Reference,Thing,Thing/Reference/Report,Thing/RedTableWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,GermanWine,Reference,Thing,Thing/Reference/Report,Thing/GermanWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,WhiteBordeaux,Reference,Thing,Thing/Reference/Report,Thing/WhiteBordeaux,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Pauillac,Reference,Thing,Thing/Reference/Report,Thing/Pauillac,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,CotesDOr,Reference,Thing,Thing/Reference/Report,Thing/CotesDOr,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,SauvignonBlanc,Reference,Thing,Thing/Reference/Report,Thing/SauvignonBlanc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Beaujolais,Reference,Thing,Thing/Reference/Report,Thing/Beaujolais,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,WhiteLoire,Reference,Thing,Thing/Reference/Report,Thing/WhiteLoire,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,WhiteBurgundy,Reference,Thing,Thing/Reference/Report,Thing/WhiteBurgundy,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,PetiteSyrah,Reference,Thing,Thing/Reference/Report,Thing/PetiteSyrah,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,WhiteWine,Reference,Thing,Thing/Reference/Report,Thing/WhiteWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Zinfandel,Reference,Thing,Thing/Reference/Report,Thing/Zinfandel,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,CheninBlanc,Reference,Thing,Thing/Reference/Report,Thing/CheninBlanc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,WhiteNonSweetWine,Reference,Thing,Thing/Reference/Report,Thing/WhiteNonSweetWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Merlot,Reference,Thing,Thing/Reference/Report,Thing/Merlot,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Riesling,Reference,Thing,Thing/Reference/Report,Thing/Riesling,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,DryRedWine,Reference,Thing,Thing/Reference/Report,Thing/DryRedWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Muscadet,Reference,Thing,Thing/Reference/Report,Thing/Muscadet,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,DryWine,Reference,Thing,Thing/Reference/Report,Thing/DryWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Wine,Reference,PotableLiquid,Thing/Reference/Report,Thing/PotableLiquid/Wine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,WineTaste,Reference,WineDescriptor,Thing/Reference/Report,Thing/WineDescriptor/WineTaste,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,RedWine,Reference,Thing,Thing/Reference/Report,Thing/RedWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,FrenchWine,Reference,Thing,Thing/Reference/Report,Thing/FrenchWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Tours,Reference,Thing,Thing/Reference/Report,Thing/Tours,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,AlsatianWine,Reference,Thing,Thing/Reference/Report,Thing/AlsatianWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Winery,Reference,Thing,Thing/Reference/Report,Thing/Winery,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Burgundy,Reference,Thing,Thing/Reference/Report,Thing/Burgundy,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Meritage,Reference,Thing,Thing/Reference/Report,Thing/Meritage,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,CaliforniaWine,Reference,Thing,Thing/Reference/Report,Thing/CaliforniaWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,WineGrape,Reference,Grape,Thing/Reference/Report,Thing/Grape/WineGrape,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Sauternes,Reference,LateHarvest,Thing/Reference/Report,Thing/PotableLiquid/Wine/LateHarvest/Sauternes,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,DryWhiteWine,Reference,Thing,Thing/Reference/Report,Thing/DryWhiteWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,SweetWine,Reference,Thing,Thing/Reference/Report,Thing/SweetWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,RedBurgundy,Reference,Thing,Thing/Reference/Report,Thing/RedBurgundy,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,CabernetSauvignon,Reference,Thing,Thing/Reference/Report,Thing/CabernetSauvignon,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Loire,Reference,Thing,Thing/Reference/Report,Thing/Loire,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,VintageYear,Reference,Thing,Thing/Reference/Report,Thing/VintageYear,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,FullBodiedWine,Reference,Thing,Thing/Reference/Report,Thing/FullBodiedWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,WineDescriptor,Reference,Thing,Thing/Reference/Report,Thing/WineDescriptor,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,PinotBlanc,Reference,Thing,Thing/Reference/Report,Thing/PinotBlanc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,DessertWine,Reference,Wine,Thing/Reference/Report,Thing/PotableLiquid/Wine/DessertWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,IceWine,Reference,Thing,Thing/Reference/Report,Thing/IceWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Region,Reference,Thing,Thing/Reference/Report,Thing/Region,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Medoc,Reference,Thing,Thing/Reference/Report,Thing/Medoc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,WhiteTableWine,Reference,Thing,Thing/Reference/Report,Thing/WhiteTableWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,LateHarvest,Reference,Wine,Thing/Reference/Report,Thing/PotableLiquid/Wine/LateHarvest,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,RedBordeaux,Reference,Thing,Thing/Reference/Report,Thing/RedBordeaux,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,SemillonOrSauvignonBlanc,Reference,Thing,Thing/Reference/Report,Thing/SemillonOrSauvignonBlanc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,AmericanWine,Reference,Thing,Thing/Reference/Report,Thing/AmericanWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Port,Reference,RedWine,Thing/Reference/Report,Thing/RedWine/Port,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,StEmilion,Reference,Thing,Thing/Reference/Report,Thing/StEmilion,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Anjou,Reference,Thing,Thing/Reference/Report,Thing/Anjou,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Vintage,Reference,Thing,Thing/Reference/Report,Thing/Vintage,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Meursault,Reference,Thing,Thing/Reference/Report,Thing/Meursault,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,Chianti,Reference,ItalianWine,Thing/Reference/Report,Thing/ItalianWine/Chianti,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,WineBody,Reference,WineTaste,Thing/Reference/Report,Thing/WineDescriptor/WineTaste/WineBody,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Report,DryRiesling,Reference,Thing,Thing/Reference/Report,Thing/DryRiesling,0,Class
